1	Chainsaw Man
2	One Piece
3	Boruto: Two Blue Vortex
4	Dandadan
5	KAIJU NO.8 (Monster #8)
6	SPY x FAMILY
7	SAKAMOTO DAYS
8	Embers
9	Metaphor: ReFantazio
10	The Marshal King
11	Kagurabachi
12	My Marriage to Saneka
13	Eunuch of Empire
14	Ichi the Witch
15	Drama Queen
16	Sirens Won't Sing For You
17	Centuria
18	Blue Box
19	MAD
20	RuriDragon
21	Darkest Corners of the Heart
22	The Demon of the Stupa
23	Hero Organization
24	The Chrysalis Heart
25	Star of Beethoven
26	Asura’s Verdict
27	Gokurakugai
28	Make the Exorcist Fall in Love
29	When the Fireball Falls for the 100th Time
30	Blue Exorcist
31	Choujin X
32	The Dragon Remains of Edo
33	Hope You're Happy, Lemon
34	Hima-Ten!
35	Blooming Love
36	Seraph of the End: Vampire Reign
37	SHIROMARU
38	Shinobi Undercover
39	MARRIAGETOXIN
40	Monochrome Days
41	Chainsaw Man
42	One Piece
43	Boruto: Two Blue Vortex
44	Dandadan
45	KAIJU NO.8 (Monster #8)
46	SPY x FAMILY
47	SAKAMOTO DAYS
48	Embers
49	Metaphor: ReFantazio
50	The Marshal King
51	Kagurabachi
52	My Marriage to Saneka
53	Eunuch of Empire
54	Ichi the Witch
55	Drama Queen
56	Sirens Won't Sing For You
57	Centuria
58	Blue Box
59	MAD
60	RuriDragon
61	Darkest Corners of the Heart
62	The Demon of the Stupa
63	Hero Organization
64	The Chrysalis Heart
65	Star of Beethoven
66	Asura’s Verdict
67	Gokurakugai
68	Make the Exorcist Fall in Love
69	When the Fireball Falls for the 100th Time
70	Blue Exorcist
71	Choujin X
72	The Dragon Remains of Edo
73	Hope You're Happy, Lemon
74	Hima-Ten!
75	Blooming Love
76	Seraph of the End: Vampire Reign
77	SHIROMARU
78	Shinobi Undercover
79	MARRIAGETOXIN
80	Monochrome Days
