1	Chainsaw Man
2	One Piece
3	Boruto: Two Blue Vortex
4	Dandadan
5	Drama Queen
6	Black Clover
7	KAIJU NO.8 (Monster #8)
8	Kagurabachi
9	SAKAMOTO DAYS
10	Hunter x Hunter
11	The Urban Legend Files
12	Syd Craft: Love Is a Mystery
13	Bug Ego
14	Ichi the Witch
15	Ryota Killed His Brother
16	Centuria
17	Blue Box
18	RuriDragon
19	Hero Organization
20	MAD
21	UNDEAD UNLUCK
22	Gokurakugai
23	Make the Exorcist Fall in Love
24	Hima-Ten!
25	Hope You're Happy, Lemon
26	Mission: Yozakura Family
27	Shinobi Undercover
28	Blooming Love
29	Blue Exorcist
30	Monochrome Days
31	MARRIAGETOXIN
32	Yattara
33	Ultimate Exorcist Kiyoshi
34	SMOTHER ME
35	Kindergarten WARS
36	Night Light Hounds
37	No\Name
38	Magokoro Scramble! ~What lies in your heart?~
39	No Gyaru in This Class
40	Devour Love, Devour the Heart
41	Chainsaw Man
42	One Piece
43	Boruto: Two Blue Vortex
44	Dandadan
45	Drama Queen
46	Black Clover
47	KAIJU NO.8 (Monster #8)
48	Kagurabachi
49	SAKAMOTO DAYS
50	Hunter x Hunter
51	The Urban Legend Files
52	Syd Craft: Love Is a Mystery
53	Bug Ego
54	Ichi the Witch
55	Ryota Killed His Brother
56	Centuria
57	Blue Box
58	RuriDragon
59	Hero Organization
60	MAD
61	UNDEAD UNLUCK
62	Gokurakugai
63	Make the Exorcist Fall in Love
64	Hima-Ten!
65	Hope You're Happy, Lemon
66	Mission: Yozakura Family
67	Shinobi Undercover
68	Blooming Love
69	Blue Exorcist
70	Monochrome Days
71	MARRIAGETOXIN
72	Yattara
73	Ultimate Exorcist Kiyoshi
74	SMOTHER ME
75	Kindergarten WARS
76	Night Light Hounds
77	No\Name
78	Magokoro Scramble! ~What lies in your heart?~
79	No Gyaru in This Class
80	Devour Love, Devour the Heart
